5244,B,Always (100%),10/06/08 X360,Team Manager (Menu System),Text,Text - Team Manager (Menu System): The text description under any character's Communication bar contains errors,"Summary:
During the Team Manager menu, while any player's Communication bar is highlighted, the phrase ""Command reaches __ closest team mates"" (the blank spot has a number from 2-6 depending on the character's level) appears. This phrase contains text errors.

Steps to Reproduce:
1) From the Main Menu, select Career Mode,
2) Choose Team Manager,
3) Select any character,
4) Press the [X button] to adjust the character's points,
5) Scroll down to the Communication bar,
6) Observe that the following phrase appears,

""Command reaches __ closest team mates""

Change to:

""Commands reach __ closest teammates""

by adding an ""s"" on the end of ""command,"" removing the ""es"" from the end of ""reach,"" and combining the words ""team"" and ""mates"" into one word.","[Justin Westplate (AMP QA Lead) -- 10/23/2008 05:42:47 PM]
Verified on the 10/22/08 X360 Build.",39734,39744,,AMP QA (E)\Xbox 360,,6. Dev - Open
5243,C,Always (100%),10/06/08 X360,Gameplay,Video/Graphic,Video/Graphic - Gameplay: The user's character does not remove the lid to the Viewloader Dynasty Vlocity while reloading,"Summary:
During Gameplay, with the Viewloader Dynasty Vlocity hopper equipped, if the user's character reloads, the user's character does not remove the lid to the hopper

Steps to Reproduce:
1) User selects any mode of gameplay on the Main Menu, with the Viewloader Dynasty Vlocity hopper equipped
2) Selects any location
3) Proceeds into gameplay
4) User's character fires at least one shot
5) Reloads the hopper
6) The user's character does not remove the lid to the hopper before reloading

Expected Results:
The user's character must reload the Viewloader Dynasty Vlocity properly, removing the lid before reloading the hopper and then replace the lid after reloading",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5241,S,Always (100%),10/06/08 X360,Menu System,1st Party Standards,TCR 050 - New Game Menu: The game doesn't use the XUI to handle low storage conditions,"Summary:
The game doesn't use the XUI to handle low storage conditions 

Steps to Reproduce:
1) From the New Game/Load Game Menu, with a Gamer Profile signed in and a Storage Device present that is full.
2) The Player selects New Game.
3) The Character Selection Menu appears.
4) The Player selects a character.
5) The Difficulty Selection Menu appears.
6) The Player selects a difficulty.
7) The No Storage Device selected message appears.
8) The Player selects Select Storage Device.
9) The Select a Device Blade appears.
10) The Player selets the full Storage Device, and the Save Game Menu appears.

When selecting a Storage Device to save to, the XUI must properly detect the Low Storage Space condition, and return the expected error using the Blades.

Games must provide an option that allows the player to select any available storage device for saving game data. If no device is selected, the game must notify the player that no game data will be saved. The notification must occur before any potential data loss. This is a violation of TCR 050.

Notes:
1) When loading, the game does not need to detect for Low Storage Space, as the save has already been created.
2) This also occurs when selecting Save from the Main Menu.",,39734,39734,,AMP QA (E)\Xbox 360,,6. Dev - Open
5183,B,Occasionally (20%-29%),10/10/08 PS3 V2,Multiplayer,Video/Graphic,"Occasionally - Video/Graphic - Multiplayer: One Client was initially unable to see the flag in a Center Flag or Capture The Flag game, all the large flag-indicator arrows appeared inanimate, and the Client's teammate(s) had no Player Names or indicators.","Summary:
Occasionally, in Multiplayer, one Client was initially unable to see the flag in a Center Flag or Capture The Flag game, all the large flag-indicator arrows appeared inanimate, and the Client's teammate(s) had no Player Names or indicators.

Steps to Reproduce:
1) From the Main Menu, selected Multiplayer,
2) User 1 (Host) created any game,
3) Users 2-4 joined User 1's game,
4) Users entered gameplay,
5) From each of their respective starting positions, Users navigated their Avatars to the flag located in the middle of the level (Center Flag) or on the opposite side of the field (Capture The Flag),
6) One of the Clients observed no visible flag, the large flag-indicator arrows located at the flag and at each of the bases were not animated, and the User's teammates had no Player Names or indicator arrows.

Expected Results:
The flag must appear for all Users, the large flag-indicator arrows must appear animated for all Users, and Users must be able to see Player Names and indicators above teammates.

NOTE(1): The 1st Client on the Yellow-team side is usually the Client for which this bug occurs.
NOTE(2): When this bug occurs, it only occurs for the beginning round and for that Client only. Also, once the flag is picked up, the Client will then see the flag if it is subsequently dropped.
NOTE(3): This bug occurs with fewer Players, but the frequency is lower.
NOTE(4): This issue occurs in all game modes.
NOTE(5): More easily reproduced at San Diego Field - Woodsball, in a Center Flag match.
NOTE(6): May be related to issue 5568.","[Dean Fingerholz (AMP QA Lead) -- 10/24/2008 06:03:56 PM]
Verified on 10.23.08 build.
[Dean Fingerholz (AMP QA Lead) -- 10/27/2008 01:45:07 PM]
Issue Verified on 10.26.08 build.

[John Hart (AMP QA Lead) -- 10/29/2008 04:19:02 AM]
Verified in the 10/28 build",39733,39750,,AMP QA (E)\PS3,,6. Dev - Open
5161,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 070 - System Link: The Rich Presence is incorrect for System Link games,"Summary:
The Rich Presence is incorrect for System Link games

Steps to Reproduce:
1) During gameplay, any System Link game, with a Xbox LIVE enabled Gamer Profile signed in and a Friend monitoring the Player's Rich Presence.
2) The Player's Rich Presence appears as:

""LAN - Speedball
Location 1/20""

Change to:

""System Link - <X>
<N>

by replacing the first set of text with the second set of text.

Notes:
1) ""<X>"" refers to the gametype - CTF, CF, or Elim.
2) ""<N>"" refers to the name of the level.","[vDev13 Fun Labs (AMP Dev) -- 10/17/2008 04:46:35 AM]
Rich presence cannot have texts longer than 22 characters.
The proposed implementation won't work; both are longer than 22 characters.

[Steve Myers (AMP TRG Lead) -- 10/17/2008 09:35:04 AM]
Shortened the gametypes to fit the text restriction.",39733,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5160,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 070 - Player Matchs: The Rich Presence is incorrect for Player Matches,"Summary:
The Rich Presence is incorrect for Player Matches 

Steps to Reproduce:
1) During gameplay, any Player Match, with a Friend monitoring the Player's Rich Presence.
2) The Player's Rich Presence appears as:

""Online - Speedball
Location 1/20""

Change to:

""Player Match - <X>
<N>

by replacing the first set of text with the second set of text.

Notes:
1) ""<X>"" refers to the gametype - CTF, CF, or Elim.
2) ""<N>"" refers to the name of the level.","[vDev13 Fun Labs (AMP Dev) -- 10/17/2008 04:48:18 AM]
Rich presence cannot have texts longer than 22 characters.
The proposed implementation won't work due to the fact that is longer than 22 characters.

[Steve Myers (AMP TRG Lead) -- 10/17/2008 09:34:36 AM]
Shortened the gametypes to fit the text restriction.",39733,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5159,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 070 - Ranked Matchs: The Rich Presence is incorrect for Ranked Matches,"Summary:
The Rich Presence is incorrect for Ranked Matches 

Steps to Reproduce:
1) During gameplay, any Ranked Match, with a Friend monitoring the Player's Rich Presence.
2) The Player's Rich Presence appears as:

""Online - Speedball
Location 1/20""

Change to:

""Ranked Match - <X>
<N>

by replacing the first set of text with the second set of text.

Notes:
1) ""<X>"" refers to the gametype - CTF, CF, or Elim.
2) ""<N>"" refers to the name of the level.","[vDev13 Fun Labs (AMP Dev) -- 10/17/2008 04:51:26 AM]
Rich presence cannot have texts longer than 22 characters.
The proposed implementation won't work; text is longer than 22 characters.

[Steve Myers (AMP TRG Lead) -- 10/17/2008 09:33:02 AM]
Shortened the gametypes to fit the text restriction.",39733,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
5152,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 094 - Multiplayer: Voice Chat continues when a Voice Communication Friends Only Gamer Profile is signed in as an idle Gamer Profile,"Summary:
Voice Chat continues when a Voice Communication Friends Only Gamer Profile is signed in as an idle Gamer Profile

Steps to Reproduce:
1) During gameplay, in a Player Match or Ranked Match, with a Xbox LIVE enabled Gamer Profile signed in as the active Gamer Profile and an idle Xbox LIVE enabled Gamer Profile signed in with their voice communication set to Friends Only.
2) The Player is able to send and recieve voice chat.

Games must only allow communication between friends when the friends-only communication privilege is on. In cases in which multiple players are signed in on one console, games must respect the most restrictive communications settings among all users. This includes situations in which the most restrictive settings are set for a gamer that is ""idle"" in a session (that is, signed in to the console but not actively participating in the session). This is a violation of TCR 094.

Notes:
1) This occurs for both Player and Ranked Matches. 
2) This is PreCert TCR 094 Issue 1 of 1.","[Steve Myers (AMP TRG Lead) -- 10/19/2008 02:16:22 PM]
This issue still occurs in the 10.17.08 X360 build. No change.",39733,39740,,AMP QA (E)\Xbox 360,,6. Dev - Open
5151,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 093 - Multiplayer: Voice Chat continues when a Voice Communication Blocked Gamer Profile is signed in as an idle Gamer Profile,"Summary:
Voice Chat continues when a Voice Communication Blocked Gamer Profile is signed in as an idle Gamer Profile 

Steps to Reproduce:
1) During gameplay, in a Player Match or Ranked Match, with a Xbox LIVE enabled Gamer Profile signed in as the active Gamer Profile and an idle Xbox LIVE enabled Gamer Profile signed in with their voice communication set to blocked.
2) The Player is able to send and recieve voice chat.

Games must not transmit text chat, voice chat, or video chat when the communication privilege is turned off. In cases in which multiple players are signed in on one console, games must respect the most restrictive communications settings among all users. This includes situations in which the most restrictive settings are set for a gamer that is ""idle"" in a session (that is, signed in to the console but not actively participating in the session). This is a violation of TCR 093.

Notes:
1) This occurs for both Player and Ranked Matches. 
2) This is PreCert TCR 093 Issue 1 of 1.","[Steve Myers (AMP TRG Lead) -- 10/19/2008 02:07:52 PM]
This issue still occurs in the 10.17.08 X360 build. No change.",39733,39740,,AMP QA (E)\Xbox 360,,6. Dev - Open
5133,S,Always (100%),10/06/08 X360,Multiplayer,1st Party Standards,TCR 119 - Menu System - Multiplayer: There is no Ranked Leaderboard for Ranked Center Flag.,"Summary:
In the Ranked Leaderboards Menu, there is no Ranked Leaderboard for Center Flag.

Steps to Reproduce:
1) From the Multiplayer Menu,
2) The Player selects Xbox LIVE.
3) The Player selects Leaderboards.
4) There is no Leaderboard for Ranked Center Flag.

Expected Results:
The Ranked Leaderboard for Center Flag must be displayed as :

""Ranked Center Flag""

Games that support ranked sessions must support a minimum of one arbitrated leaderboard per each ranked game mode. Games must allow the player access to the leaderboards from within the game’s UI. This is a violation of TCR 119.",,39733,39733,,AMP QA (E)\Xbox 360,,6. Dev - Open
